"Prov","mun","stlmtsz8","stlmtsz5","H_SETTLEMENT","H_URBRURAL","E_RESPINT","F_INTPRIVACY","E1_LITERACY","gov_trst","dem_equ","dem_imp","dem_mil_reg","eth_death","eth_poldeath_sex","eth_sex_rel","Q106","Q107","Q108","Q109","Q110","Q112","Q120","Q143","Q158","Q159","Q160","Q161","Q162","Q177","Q178","Q179","Q180","Q181","Q182","Q183","Q184","Q185","Q186","Q187","Q188","Q189","Q190","Q191","Q192","Q193","Q194","Q195","Q234","Q240","Q241","Q242","Q243","Q244","Q245","Q246","Q247","Q248","Q249","Q250","Q251","Q252","Q286","Q287","Q288","Q288R","Q291G2","Q291G3","Q291G4","Q291G5","Q291G6","Q291P1","Q291P2","Q291P3","Q291P4","Q291P5","Q291P6","Q292A","Q292B","Q292C","Q292D","Q292E","Q292F","Q292G","Q292H","Q292I","Q292J","Q292K","Q292L","Q292M","Q292N","Q292O","Q293","Q35","Q36","Q39","Q40","Q41","Q47","Q48","Q49","Q50","Q143p","Q234p","Q287p","Q47p","ML1","ML3","ML2","ML4","ML5","ML6"
608080,608013,1,1,5,2,2,2,1,0.0931525754421188,0.472862805712669,1.57767939151454,1.46625693067075,-1.14699867083235,-1.26253439704345,-0.508476392138783,10,10,1,9,1,10,10,1,10,10,10,3,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,10,10,10,10,10,10,1,10,10,10,10,10,4,4,1,1,4,3,2,3,2,3,3,3,2,3,3,3,1,2,3,3,2,3,3,3,3,3,3,3,3,3,3,4,1,1,2,2,3,3,9,4,4,4,2,2,-1.14299838661595,1.40845770141034,0.143946341753089,-1.31733427057914,-0.025041346179303,-0.913922558172773
608080,608013,1,1,5,2,1,2,1,-0.256518914927172,-0.194478217880663,1.05520710977736,1.73201779762677,1.22733583258267,2.34766751927438,0.262815012950015,5,1,1,1,1,10,10,2,1,1,10,2,10,1,8,2,1,9,10,3,1,5,9,3,9,10,1,10,1,10,10,9,1,1,10,10,2,9,10,3,10,2,1,10,10,1,4,4,2,1,3,2,1,1,1,4,3,2,2,2,3,3,2,1,3,4,1,3,3,2,2,2,4,2,4,5,10,4,1,4,3,3,2,1,9,10,3,4,2,3,1.58289489885126,-0.223770151564377,-0.515370083046025,-1.97459436900885,-0.40202282716849,-0.711318235444687
608080,608013,1,1,5,2,3,2,1,0.36254078567144,0.152709350609656,0.958067758257372,-1.57529996922596,1.22398774332128,1.01365747349141,2.15076351167387,1,1,3,6,2,1,9,1,10,5,4,2,1,2,10,1,8,1,2,10,10,10,10,5,1,5,5,10,6,6,6,6,2,7,8,1,10,4,2,1,10,10,10,8,10,7,2,5,2,1,4,2,2,4,4,4,2,4,2,4,2,5,4,2,5,2,5,5,1,2,2,4,1,1,1,3,10,4,4,4,4,1,3,5,5,2,4,3,1,2,1.48587139513245,0.402609910142067,0.265740787877374,1.53449586044476,-2.21849026987955,-0.352681189708301
608080,608013,1,1,5,2,2,1,1,-0.458467982629299,0.230216629202593,1.44418534705194,0.741823058199545,-0.479604595324177,1.52568428849333,0.340071228033072,1,5,5,5,5,5,5,2,5,9,10,10,10,1,10,1,1,1,10,1,1,1,1,10,1,1,1,1,1,10,10,10,1,10,10,1,1,10,10,10,1,10,10,10,10,10,4,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,4,5,1,1,3,4,1,1,0.075771519235905,0.549265986650003,-0.483074988782437,-1.95772533088998,-1.17724829250952,-0.914608263037097
608080,608013,1,1,5,2,1,2,1,-1.62558216111432,0.288600943451932,0.0137755629935453,0.342203559592597,-0.763610712899501,0.675784909909665,-1.08404947782678,3,4,5,5,5,6,3,1,2,6,1,3,5,5,6,1,1,5,1,2,1,1,1,1,1,1,5,6,5,6,6,5,3,8,4,7,5,8,7,7,5,6,10,5,7,5,4,4,7,2,3,2,1,1,1,2,3,2,1,3,1,2,2,1,2,2,2,2,1,2,2,4,3,4,2,1,10,4,4,4,3,3,3,4,3,8,4,2,2,2,-0.590985047436484,0.0380703018742037,-1.77184535166289,-2.23738136594163,0.210283566920012,-0.275181094794902
608080,608013,1,1,5,2,1,1,1,0.70864619585572,-1.35283157860138,-1.20882480257535,-0.171333522120844,-0.97875354159711,-1.00908293342693,-1.09258680598592,5,8,1,5,1,8,5,1,7,8,5,8,2,5,3,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,1,5,8,7,1,4,7,5,3,5,5,3,5,8,2,2,3,1,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,4,4,3,7,2,4,2,1,2,2,7,7,5,4,4,4,3,-1.16152854162089,-1.37343254271745,0.726250065816656,-0.361770279912987,0.496947255396068,-0.975735727812383
608080,608013,1,1,5,2,2,2,1,-0.641314199056714,1.49569738649819,1.4924685336315,-0.719535868317504,-1.03343053846018,-1.38414079233205,-1.39390858051375,1,1,1,1,1,10,1,2,10,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,10,1,1,10,1,10,10,1,10,10,10,10,2,5,1,1,2,2,3,1,2,1,4,1,1,2,2,1,4,4,4,3,4,3,3,4,4,4,4,4,3,3,10,4,2,4,1,1,2,10,10,10,3,3,1,3,-1.40217887034571,-0.156209644429291,-0.704411581008068,0.731965686575261,1.46828338663858,-0.881835084704301
608080,608039,1,1,5,2,1,2,1,0.852455003253693,-0.969739021878517,-1.04211760471218,-0.587643871519327,-1.03343053846018,-1.38414079233205,-1.39390858051375,5,5,5,5,5,8,5,1,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,5,5,5,5,5,5,5,5,5,5,5,2,3,4,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,5,1,1,1,1,1,2,3,3,4,4,3,3,3,-1.39331941275971,-1.13202177640428,0.895255538301538,1.19305364035004,1.69571033828378,-0.998096214140389
608080,608039,1,1,5,2,1,2,1,-0.458467982629299,-0.969739021878517,-1.04211760471218,-0.587643871519327,-1.03343053846018,-1.38414079233205,-1.39390858051375,1,5,5,5,5,7,5,1,7,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,5,5,5,5,5,5,5,5,5,5,5,5,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,10,1,1,1,1,1,1,5,9,10,4,4,3,4,-1.41224497861696,-1.06584674523583,-0.512002233122723,1.27168323707964,1.33692620506224,-0.938871721556045
608080,608039,1,1,5,2,1,2,1,-0.276567506262637,0.663267468421921,0.226088693425891,0.380030129589358,-1.03258853897677,-1.29571164870923,-1.37886436183627,10,8,5,5,5,7,6,1,6,6,6,6,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,8,8,5,7,6,7,8,8,8,9,9,7,8,2,3,3,1,5,5,1,4,3,2,4,4,1,4,3,3,4,3,3,2,3,3,3,2,2,3,3,3,3,3,10,4,4,4,1,1,1,5,4,4,4,4,3,4,-1.29278403320235,0.579942208886169,-0.286695495186812,0.0097451189693917,-0.461205915819289,-0.956790845560366
608080,608039,1,1,5,2,1,2,1,-1.36157921783885,-0.273415427665186,-0.361480037237366,-1.65966876336319,1.01585684384441,1.63202537214859,0.443834800007257,5,10,5,4,5,6,4,1,10,6,1,3,10,1,6,10,6,5,6,6,6,6,1,3,3,10,6,9,2,6,10,6,1,6,4,1,2,10,1,5,4,5,9,6,6,6,3,1,5,2,2,4,1,2,1,1,4,5,1,3,2,1,2,4,4,3,2,4,5,4,5,5,5,4,1,1,6,4,5,4,2,2,2,6,1,7,4,4,5,3,0.962251250710559,-0.884859007269136,-1.5558501273096,-0.491412291866379,2.2173655668298,1.76012466092727
608080,608039,1,1,5,2,1,2,1,-0.458467982629299,-0.969739021878517,-1.04211760471218,-0.587643871519327,-1.03343053846018,-1.38414079233205,-1.39390858051375,5,5,5,5,5,5,5,1,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,1,1,3,2,2,2,2,2,2,2,2,2,2,4,4,3,3,3,3,4,4,4,4,3,3,3,1,1,10,1,1,1,1,1,1,5,5,10,4,4,1,4,-1.38699958831821,-1.11452174900932,-0.468100308764579,0.4374658334174,0.725189425933023,-0.922202111624063
608080,608039,1,1,5,2,1,1,1,-0.418557126891772,1.1495822849245,-0.032642900956602,0.0650821435793264,0.678236695229491,0.491179342509813,0.446066973303259,8,5,7,10,5,7,6,3,8,9,7,4,6,6,6,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,6,2,5,9,5,10,7,5,8,10,9,10,9,6,7,3,3,8,3,3,2,1,3,3,2,3,3,2,3,2,3,1,3,3,4,3,3,2,3,3,2,2,3,3,3,9,5,1,5,1,3,2,6,9,8,2,3,3,3,0.671683031383736,1.11580993132427,-0.478883734320739,-0.728416197427837,-0.325634723527464,-0.1739507007818
608080,608039,1,1,5,2,1,2,1,-1.76939096851229,-0.740373413027621,0.635873002973333,-0.451263972717614,0.253955046172313,-1.169216469238,-0.170929369707332,8,8,2,1,1,1,1,1,10,10,10,10,10,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,3,5,5,5,5,5,5,5,5,5,9,9,9,4,3,3,1,4,4,1,4,1,1,4,4,1,4,1,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,10,4,4,4,4,1,1,8,3,3,4,4,3,4,-0.271554450575445,-0.785357507353458,-1.91192776858482,0.189467599420496,1.2684533890243,0.580095854159293
608080,608039,1,1,5,2,1,1,1,1.99777369698708,-0.774010994602229,-0.70427109869166,0.360327597617285,2.59627030417591,0.734315475293417,0.541879821269369,9,9,10,10,1,10,2,3,10,5,9,5,10,10,4,4,9,10,4,5,10,4,4,10,10,10,5,10,5,6,5,5,1,10,10,2,10,5,10,5,5,5,5,10,5,10,2,3,2,1,3,3,4,5,4,1,3,4,5,4,4,2,3,4,5,3,3,2,3,4,3,5,2,1,1,2,8,1,5,5,3,1,4,2,6,6,2,4,3,1,1.94610260907188,-0.476446284769198,2.00265544015566,0.335786274169608,-0.895356326675427,1.09170775010571
608080,608039,1,1,5,2,1,2,1,0.949560379234622,1.8468596953877,1.27381414518521,2.0952672380321,-0.428560947670253,-0.792343668680036,-0.114900746910705,10,1,1,1,1,9,10,1,9,10,10,1,10,1,10,10,10,10,1,1,10,1,1,1,1,1,1,1,1,10,1,1,1,10,10,10,9,10,10,10,10,10,10,10,9,9,2,5,1,1,2,2,1,5,4,3,1,3,1,4,5,1,2,1,1,1,1,1,2,2,1,1,2,1,4,1,10,2,5,1,2,1,2,10,9,10,4,4,1,3,-0.335714869739408,1.9465602005458,1.06362446040979,-2.99262876766568,-2.42513726877689,2.62769870866016
608080,608039,1,1,5,2,1,2,1,-0.782430372977763,-2.83429723993148,-0.231890470867348,-2.52092944008283,-0.607858246812609,-0.92853724701227,-0.916755938488424,5,5,5,5,5,8,9,1,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,1,1,1,1,1,1,1,8,8,8,2,3,5,2,3,3,3,3,3,1,3,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,10,1,1,2,2,2,1,4,4,5,4,4,3,4,-1.02121762113164,-3.07259866786859,-0.827369025635044,1.25944274551945,1.69153084159615,-0.565737126716855
608080,608065,1,1,5,2,1,2,1,-0.314659175231326,-0.212329699409653,-0.658609790329018,-1.02070955668034,-1.03343053846018,-1.38414079233205,-1.39390858051375,10,10,8,3,5,8,10,1,10,7,6,3,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,5,5,5,5,5,10,8,5,5,2,3,3,1,2,4,2,4,2,3,4,4,2,4,2,4,4,4,2,2,4,2,4,4,4,4,4,4,4,4,2,4,2,4,2,2,2,10,7,5,4,4,3,3,-1.41758201519541,-1.02165748081723,-0.191712826216311,0.477483350810844,1.63190488596088,-0.923607414671405
608080,608065,1,1,5,2,1,1,1,-0.602276790027273,0.106572004668664,0.909553085815001,0.0127770013953147,1.61811298747239,0.390020144805348,3.06527630715356,5,5,5,5,5,10,5,2,10,5,5,5,10,10,1,10,10,5,10,10,10,10,10,10,5,5,5,5,5,5,5,5,2,5,5,6,6,6,6,6,6,10,8,10,9,10,2,5,8,3,2,2,2,4,2,1,2,2,2,4,2,4,4,4,4,3,4,5,3,4,2,5,3,3,3,4,10,2,4,4,2,2,2,5,5,5,3,3,1,3,1.7566360779096,0.402129240604466,-0.658859144975294,1.65255336242358,-0.121950754689704,1.55494993870146
608080,608065,1,1,5,2,2,2,1,-0.458467982629299,1.86269602004902,1.61570293229384,2.1272941178138,-1.03343053846018,-1.38414079233205,-1.39390858051375,1,10,10,1,1,10,1,3,1,10,10,10,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,2,5,1,1,2,2,2,2,2,2,3,2,2,2,2,1,1,3,4,2,2,3,2,2,2,4,4,2,4,2,8,2,-1,4,2,2,3,1,1,1,2,4,1,2,-1.26097504721837,2.00362093498319,-0.616682222407189,-1.13616990987198,-0.655830597327986,-0.781543941123059
608080,608065,1,1,5,2,1,1,1,-1.76939096851229,1.80877464749123,1.58603758907993,1.9663088128202,1.72408405702961,0.984795708301074,-0.268244079222519,10,10,10,9,1,6,10,1,8,10,7,9,10,5,1,5,5,4,4,5,1,1,10,10,10,10,10,5,6,6,6,6,2,6,10,8,5,10,10,10,10,10,10,10,10,10,2,5,5,2,2,1,1,2,1,1,2,1,1,2,1,4,4,4,3,3,3,3,3,4,4,3,2,2,4,4,9,4,2,2,1,1,3,3,5,10,4,3,1,2,1.33698764765707,1.62148813044914,-2.06755291352169,0.648163036063531,-0.247968688314547,0.298243548148339
608080,608065,1,1,5,2,1,2,1,-0.6421876457648,0.946434544958458,-0.289232801749993,1.27142118066301,-0.364202612017244,2.31704983665911,1.52381886143203,1,10,10,1,10,10,10,3,10,7,5,5,10,1,10,1,1,10,10,10,1,1,10,1,2,1,1,10,6,10,9,10,3,10,10,10,10,10,10,1,10,10,10,10,5,1,2,5,10,3,1,2,3,2,1,1,1,2,2,4,2,3,3,1,1,4,4,4,4,4,4,4,3,4,3,3,10,2,4,4,3,2,2,5,3,2,2,2,1,3,0.787837666022256,1.51670462902439,-0.811077830771662,-1.12167057528206,1.32240605272936,-0.502288388067185
608080,608065,1,1,5,2,1,1,1,-0.458467982629299,-0.885641592326152,1.25472835648714,-2.14976017005206,-0.980437540563929,-1.18594122067258,-1.12267524334087,10,10,10,1,1,5,10,2,5,6,6,4,7,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,1,1,1,10,10,1,10,10,1,1,0,10,10,10,10,10,2,2,6,2,4,4,2,2,2,2,3,4,2,2,2,2,2,3,2,4,2,2,4,4,4,2,4,4,2,2,10,4,4,1,1,2,2,10,10,10,3,4,4,3,NA,NA,NA,NA,NA,NA
608080,608065,1,1,5,2,2,1,1,0.358974705486429,-1.73986522734157,-0.765096491512656,-3.05525824833741,-1.10635982820204,-0.0551666130453727,-1.19565297534575,1,10,10,10,10,6,5,1,10,10,1,-1,10,10,10,1,1,10,1,1,1,1,1,1,1,1,1,1,1,-1,10,1,1,5,1,0,1,1,1,0,0,0,10,10,5,5,4,5,1,1,3,3,2,2,2,3,2,3,3,3,3,2,2,4,4,2,2,4,2,4,4,4,2,2,4,2,9,4,-1,1,1,1,3,1,10,10,4,4,1,2,NA,NA,NA,NA,NA,NA
608080,608065,1,1,5,2,1,1,1,0.852455003253693,-0.0768827113366061,0.107604506124949,0.148183454939014,-1.03259626502949,-1.3087522211233,-0.759238263640286,6,8,5,9,5,10,10,1,6,8,6,6,6,1,8,1,1,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,1,8,8,6,6,6,6,8,6,6,6,9,7,6,2,3,7,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,1,5,5,3,4,3,3,3,3,2,8,3,3,2,2,3,3,8,8,7,4,4,3,2,-1.14270201099993,-0.182226138892241,0.892501887345749,-1.07114653116625,0.361738565624575,-1.0241132914252
608080,608065,1,1,5,2,2,1,1,0.70864619585572,0.941269745431697,1.21990496118103,0.451715928227971,1.48103834911675,0.793994949037861,2.74306174998275,8,7,6,5,2,10,1,2,10,3,5,8,3,4,4,4,5,6,10,10,10,10,7,7,5,6,5,5,10,10,3,4,1,7,10,9,10,6,6,5,10,10,10,8,10,8,2,5,4,2,2,3,3,1,3,2,2,3,3,1,3,2,2,2,2,2,2,4,2,2,4,4,2,2,3,3,10,4,4,1,1,1,3,10,8,6,3,4,1,2,1.80130419354938,1.24308290971398,0.761059447736184,-1.37600758413814,-0.856676703079153,0.0690465461994583
608080,608065,1,1,5,2,2,2,1,-0.458467982629299,1.86269602004902,1.61570293229384,2.1272941178138,-1.03343053846018,-1.38414079233205,-1.39390858051375,10,10,10,1,10,1,10,2,10,10,10,1,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,4,5,1,1,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,2,2,2,2,2,2,1,10,10,3,4,1,3,-1.27338545016176,1.99149534412763,-0.572925252854252,1.36281113383301,1.56595508058375,-0.988051440263205
608096,608046,3,2,3,1,1,2,1,-0.990985689426005,0.0148974602332754,-0.314940827453881,-0.204281206936551,-0.191632335428667,0.132980889709989,0.596954676356425,8,7,7,5,6,5,7,1,6,6,5,7,7,9,5,1,6,5,4,6,2,6,9,1,4,2,2,4,5,4,3,7,1,8,8,8,6,6,4,6,8,6,6,8,6,6,2,3,5,2,4,5,2,3,1,2,4,4,1,4,2,2,1,4,4,2,2,4,2,2,2,2,1,1,3,3,9,4,2,1,1,1,3,5,7,8,4,4,3,2,0.0805665647248701,-0.0237315629867758,-1.23999272624025,-0.708073252470898,-2.32582828708696,0.0985885282198032
608096,608046,3,2,3,1,1,1,1,0.074923170875493,-0.0278998298162308,-1.70399927080702,-0.451534565209344,-0.681824957062024,-0.27406247183773,-0.050037398054311,2,10,2,4,2,7,5,1,10,5,7,6,6,5,4,4,3,4,6,5,1,3,4,1,1,2,3,4,4,4,2,4,1,4,8,6,5,7,4,7,7,7,8,2,3,4,2,3,5,2,4,2,2,2,4,2,4,4,2,4,2,5,4,4,2,4,5,2,4,4,5,2,4,5,2,2,9,2,4,1,2,2,1,8,9,8,4,4,3,4,-0.549033115938167,-0.211834803407541,0.256771396666906,0.869778829817842,2.61253222071742,-0.0730082843855091
608096,608046,3,2,3,1,1,1,1,1.70980854710695,-0.57725830104231,-0.582225012559207,-0.717310019940198,-0.816834482732083,0.376201556576494,-0.108637040459429,5,2,5,5,6,10,5,1,7,7,6,5,5,7,5,1,1,5,6,5,1,1,3,1,1,2,3,3,5,5,5,5,1,8,5,7,5,5,3,5,7,5,5,6,6,5,2,3,5,2,2,2,2,4,4,4,2,2,4,2,4,2,4,4,4,4,4,4,4,4,5,4,4,4,4,4,10,4,4,1,2,2,2,10,10,8,4,4,3,3,-0.52034547946851,-0.767077903326966,1.76060856991581,0.536168953353749,1.93325959815222,-0.737085637706048
608096,608046,3,2,3,1,1,2,1,0.482734921548937,-0.543965434291789,-0.0952516312914436,0.120794864857248,-0.303453976424337,-0.27804483312797,-0.533908524936691,7,5,6,8,7,5,6,1,6,5,8,3,5,7,6,3,4,5,5,3,1,1,5,3,4,2,1,4,4,5,3,1,2,5,6,4,4,7,6,8,6,5,3,8,7,5,2,2,7,2,3,3,2,4,4,2,3,2,2,2,3,4,4,3,4,3,4,4,4,3,2,2,4,2,4,4,6,2,2,2,3,2,2,6,7,7,4,3,4,3,-0.395498431280342,-0.596149717510659,0.420234649571985,0.802422001506772,-0.235102100689129,-0.0249727100634092
608096,608046,3,2,3,1,2,1,1,-0.191772405876903,0.943853456100064,-0.341068028156977,-0.474876365262025,-1.03343053846018,-1.38414079233205,-1.39390858051375,10,10,9,6,1,10,10,2,5,10,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,10,10,6,10,6,6,6,3,3,2,1,2,2,2,2,3,2,2,2,2,3,2,2,3,2,3,3,4,3,4,4,4,4,3,3,3,4,10,3,3,5,3,2,1,10,10,1,3,4,3,4,-1.39606919547694,-0.523556613714309,-0.069316158752901,-0.266606801254425,0.613992117537791,-0.900298500897699
608096,608046,3,2,3,1,1,1,1,-0.314659175231326,-0.573122352096488,-0.12570589768787,-0.14929506917407,-0.898351750522887,0.127095719854267,0.8251728016997,1,8,3,3,1,6,8,3,6,6,5,5,5,5,5,1,1,1,10,5,1,6,6,1,1,1,1,1,6,5,5,1,1,5,6,6,6,5,6,6,5,6,6,7,7,5,2,2,5,2,3,3,2,2,2,3,3,3,2,2,2,4,4,4,4,3,4,3,3,3,3,3,3,3,2,3,6,4,2,3,3,2,3,7,10,6,2,4,4,2,-0.416444612105516,-0.339611112724556,-0.255868845547641,0.933892636293945,0.142280952840843,-1.29211775729648
608096,608046,3,2,3,1,1,2,1,0.358974705486429,-0.941996625460497,-0.882340032508782,-1.52679484330859,-0.776261635808393,-0.124490913905668,-0.198001237904712,2,8,5,8,2,7,8,2,7,5,5,3,5,2,3,1,1,1,4,3,1,5,5,1,1,1,1,3,5,5,3,3,2,8,8,5,5,5,1,5,5,5,5,7,5,6,2,3,5,2,3,3,2,3,2,3,3,4,3,2,3,2,3,2,4,4,3,4,3,4,2,2,3,3,3,2,8,4,3,3,2,2,3,7,8,8,3,3,3,2,-0.552396000364516,-0.941743309616582,0.331920441979645,-0.358956027058265,0.00564927934935436,-1.2445525302355
608096,608046,3,2,3,1,1,1,1,0.095845208919044,0.0453514765483783,0.0389090066796364,0.134007240980834,-0.519976385194078,0.843658349605984,0.5615039429869,8,8,9,8,8,8,7,1,7,8,6,5,6,6,7,7,7,5,7,5,1,5,6,2,2,1,2,5,6,5,6,7,1,7,8,7,7,5,6,7,7,7,7,8,7,6,3,3,6,2,3,3,2,3,3,4,3,3,2,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,8,3,2,3,2,2,2,7,6,7,4,4,3,3,0.0784119052725216,0.238161310823916,0.0990283724231542,-0.205706254562458,0.186083731217919,1.01976427638601
608096,608046,3,2,3,1,1,1,1,0.44282406581141,0.307796394214181,0.426706689632154,0.565319021584285,-0.579436439560357,-0.645107802152232,-1.22275594511622,8,8,7,6,5,8,7,2,6,7,7,5,5,5,5,1,2,3,1,1,1,3,3,1,2,3,1,3,2,2,3,2,2,5,7,6,8,7,8,7,6,7,9,7,8,7,2,2,7,2,3,3,3,3,3,2,2,2,2,3,3,1,4,4,3,3,3,4,4,3,3,2,3,3,3,3,7,4,2,1,2,2,3,7,7,5,3,3,4,2,-0.800790384372199,0.322568929190154,0.384161871409984,0.050966362777457,0.138910997178951,-0.669416907460569
608096,608046,3,2,3,1,1,2,1,1.60993824429643,-0.406545696671014,-0.516633531371841,-0.546506759115465,-0.708158269125109,-0.18371910004402,-0.50349562863108,6,7,7,6,3,9,8,2,7,8,7,5,3,3,4,2,4,5,3,4,2,1,1,2,3,1,2,1,3,5,5,2,1,5,4,2,5,3,5,7,8,7,5,8,6,6,2,2,2,1,3,2,4,3,4,2,2,3,3,4,4,2,4,4,2,3,2,2,3,2,3,2,2,2,2,4,8,4,3,3,2,2,3,5,4,3,3,4,4,2,-0.687926022299242,-0.761218105305014,1.75881224683459,-0.833034445185684,-0.938306847243574,0.0759808747136996
608096,608071,5,3,4,1,2,2,1,-0.0896936409852961,-0.244023011116785,-0.879406630597871,-0.323404725666346,1.90935505702134,1.17880840314438,0.766964440854288,2,5,5,8,1,8,8,1,7,7,6,9,5,8,7,5,4,4,5,5,7,8,8,5,8,10,10,10,4,5,7,6,1,1,8,5,7,6,5,5,8,8,6,6,5,5,2,4,4,2,2,3,3,4,2,2,3,3,1,3,3,3,4,2,3,4,4,3,3,3,2,3,4,3,3,4,8,4,4,4,3,3,3,9,8,6,4,4,2,2,1.69106363670719,-0.0678396296583457,-0.0876233746416053,0.191954747468989,0.284359523585295,-0.209318269404771
608096,608071,5,3,4,1,1,1,1,-0.458467982629299,0.04629186188613,-0.301617774876693,-1.15195506743971,0.848015238719959,0.526363576006053,1.33984170397512,6,7,4,6,3,7,7,2,6,5,4,7,5,4,7,6,7,4,7,8,4,8,6,8,3,5,3,6,5,6,4,6,1,7,7,4,6,7,2,6,6,7,9,7,6,7,2,3,5,2,2,2,2,3,2,2,2,2,2,2,2,3,4,2,2,4,4,2,4,4,4,2,5,2,3,2,5,1,2,1,1,1,3,7,8,7,3,4,3,2,0.985276275349957,-0.0961714898686405,-0.316074939348423,-0.124113763026902,0.839319897866154,0.597966297046032
608096,608071,5,3,4,1,2,2,1,0.996263810651667,-0.473963641140585,1.20023061597112,0.469917240911232,-0.0916248322139177,-0.442969692058058,0.223321195845525,5,5,5,4,8,10,9,2,7,7,5,8,5,5,5,1,1,1,5,1,1,10,8,1,9,1,1,1,5,1,1,10,1,9,10,8,10,2,10,5,2,6,10,10,10,8,2,4,2,1,4,4,3,2,3,4,3,2,3,2,3,3,3,3,3,4,4,2,4,4,4,3,3,4,4,4,10,4,4,2,2,3,2,9,9,5,3,4,2,3,0.107694439352146,0.323047434712046,1.26505215752919,-0.00654138789636449,1.22168018614387,-2.012750120834
608096,608071,5,3,4,1,2,2,1,1.26026675392714,0.551063145239234,-0.20856374415724,0.0796103855707521,1.674550655986,1.58578705736367,0.374165687137759,6,7,4,1,1,8,8,1,7,7,4,10,4,7,4,3,6,3,5,8,2,6,5,7,9,10,8,8,5,6,8,8,1,7,10,6,5,7,6,7,7,5,10,7,6,6,2,4,4,2,3,3,3,3,3,3,3,3,3,3,4,2,4,3,3,3,4,3,3,3,3,2,3,3,3,3,6,4,3,1,1,3,3,7,6,5,4,4,2,2,1.54227916037399,0.138993350632544,1.25166792488257,0.0531436352101407,0.248208386968384,-0.0252347921697353
608096,608071,5,3,4,1,2,2,1,0.769479089636798,-0.648312765140662,0.288509884668131,-0.424561002194098,0.262634563070319,0.0905455112484315,0.327565028428349,9,9,9,4,4,5,5,1,5,7,6,6,5,4,4,4,4,4,5,4,4,5,5,4,4,4,2,4,5,2,4,7,2,7,7,5,8,8,4,6,5,4,4,8,8,6,2,3,4,2,4,4,2,2,3,4,3,2,3,3,3,1,3,3,2,3,4,2,4,4,4,2,4,3,3,3,10,3,2,1,2,3,2,5,7,5,4,3,3,3,0.274104087831109,-0.473646546488782,0.939302372228501,-0.604109960124597,0.957154655737832,-0.132003072756315
608096,608071,5,3,4,1,2,2,1,1.61175743106527,-0.0778707567283097,0.148442193645577,0.826291371505969,1.26924047059125,1.08768733883578,-0.846781128178266,8,5,3,5,3,10,8,1,3,3,1,3,2,5,6,8,5,3,1,1,1,10,5,5,5,10,10,10,5,5,4,10,1,5,8,6,8,5,9,4,10,8,5,7,8,8,2,3,5,2,2,3,4,2,4,3,3,2,4,2,3,2,3,4,2,3,4,2,4,4,4,4,4,4,3,4,0,4,4,2,2,3,3,7,10,3,4,4,3,2,1.12659214527818,0.103088311150077,1.69349902947522,-0.24775182762054,1.95277125738318,0.308320119200794
