Prov,mun,stlmtsz8,stlmtsz5,H_SETTLEMENT,H_URBRURAL,E_RESPINT,F_INTPRIVACY,E1_LITERACY,gov_trst,dem_equ,dem_imp,dem_mil_reg,eth_death,eth_poldeath_sex,eth_sex_rel,Q106,Q107,Q108,Q109,Q110,Q112,Q120,Q143,Q158,Q159,Q160,Q161,Q162,Q177,Q178,Q179,Q180,Q181,Q182,Q183
608139,608004,5,3,4,1,2,2,1,0.093152575,0.570761256,-0.81326143,0.133943231,0.276948249,-0.116573558,0.181214473,10,10,10,1,1,9,7,2,9,10,6,10,5,7,7,1,1,5,5,7
608139,608004,5,3,4,1,1,2,1,-0.458467983,-0.839219893,0.138766486,-0.487427042,-0.995511021,-0.065228419,-0.458006704,10,5,5,4,4,4,7,2,7,10,4,3,7,3,10,1,1,1,6,3
608139,608044,3,2,4,1,2,2,1,0.441950619,1.712056264,1.199650787,1.692803976,2.2846162,0.724212488,0.561907404,2,10,3,1,1,8,5,1,5,4,2,7,5,4,9,9,10,8,5,8
608139,608044,3,2,4,1,2,2,1,-1.275910671,-0.720252786,-0.128958943,-0.11699066,2.796720086,2.716291116,2.900465198,5,5,1,1,1,5,6,2,10,5,10,10,10,10,10,10,10,10,10,10
608139,608044,3,2,4,1,1,2,1,-0.458467983,-0.063217209,0.254974179,0.11379775,0.601512255,0.772267163,0.659022777,6,6,7,5,5,4,7,1,5,4,7,4,6,9,8,7,9,6,5,7
608139,608044,3,2,4,1,2,2,1,-1.13297531,0.532375821,0.572532257,-0.578007627,0.647425304,0.688907719,1.633506899,8,8,8,4,5,9,4,1,3,7,8,3,7,8,8,5,4,4,8,8
608139,608044,3,2,4,1,1,2,1,1.631733729,0.463109352,0.923411283,0.96966188,0.089171181,-0.008150716,0.601202443,8,5,9,6,4,10,7,1,9,10,4,5,5,5,7,4,3,2,7,7
608139,608044,3,2,4,1,2,2,1,-0.192645853,1.223967112,1.06144193,0.866120939,1.945575503,1.805084025,1.946159914,10,10,8,5,5,8,9,1,5,3,4,9,9,3,8,8,8,8,8,8
608139,608044,3,2,4,1,2,2,1,-0.314659175,0.617442869,-0.170574587,0.368698282,-0.199934306,0.404118678,-0.138286266,10,9,8,5,6,5,7,2,10,8,6,7,8,8,6,5,5,1,4,6
608139,608044,3,2,4,1,2,2,1,-1.254988633,-0.719618354,-0.73436399,0.260451878,-0.139783099,-0.149533321,-0.266542485,8,9,10,6,8,5,6,2,7,9,5,9,9,5,6,10,7,5,5,5
608139,608044,3,2,4,1,2,2,1,1.176417394,0.426760552,0.421740684,-0.29488021,2.796720086,2.716291116,2.900465198,10,10,10,1,1,1,1,2,10,1,1,1,1,10,10,10,10,10,10,10
608139,608044,3,2,4,1,1,1,1,-0.087874454,-0.63996063,-0.606079911,-0.436487388,2.614732853,0.767840932,1.0577457,6,6,5,5,5,7,5,1,4,6,5,5,5,6,6,7,7,4,7,5
608139,608069,3,2,2,1,2,2,1,-0.724290113,0.56719849,-2.423343219,-0.889523513,-1.033430538,-1.384140792,-1.393908581,4,10,10,10,1,10,10,2,10,10,1,1,10,10,1,1,8,1,1,1
608139,608069,3,2,2,1,1,2,1,-0.60227679,1.041516209,-0.640554008,0.773495273,-0.699082553,-0.737170646,-0.088449529,9,1,7,9,1,8,8,1,5,7,5,4,3,2,2,1,1,5,5,2
608139,608069,3,2,2,1,2,1,1,-0.724290113,-0.271875576,0.134682564,-0.13857902,-0.946302607,-0.948586867,-0.634662515,10,10,10,5,3,6,5,2,4,3,8,5,6,8,3,1,3,2,5,3
608139,608069,3,2,2,1,1,2,1,1.117331393,1.388274844,0.441572383,1.113507846,0.514515197,0.859539192,0.942501674,8,7,9,7,5,10,5,1,6,5,8,8,5,7,6,5,5,5,9,4
608139,608069,3,2,2,1,1,2,1,-0.725163559,-0.368856563,-0.861672611,0.188974281,0.91445572,0.60951559,1.032593576,8,5,5,5,5,6,6,1,5,5,6,7,6,5,7,6,5,5,7,7
608139,608069,3,2,2,1,2,2,1,2.30536761,-0.919947546,-0.656486883,0.31668939,0.501314323,0.817568593,0.452516261,5,4,7,8,8,3,5,2,10,5,4,5,4,8,4,3,5,3,6,5
608139,608069,3,2,2,1,2,2,1,-0.458467983,-1.185501158,-0.384286179,-0.67434297,0.319552281,0.00130486,0.821293067,7,7,6,5,5,6,6,3,7,6,4,5,6,4,5,5,7,2,5,5
608139,608069,3,2,2,1,1,1,1,-0.050656232,-1.804220613,-1.472654916,-0.646021522,-0.986126996,-0.832461909,-0.889631941,10,10,10,5,10,5,8,1,6,7,9,10,6,10,9,10,4,2,1,1
608139,608069,3,2,2,1,2,1,1,-0.458467983,-0.969739022,-1.042117605,-0.587643872,0.499548855,-0.252475593,1.320927337,5,5,5,10,5,2,5,2,5,5,5,10,5,3,5,1,1,1,5,5
608139,608069,3,2,2,1,2,2,1,-0.868972367,0.711920552,-0.051314071,0.507689677,0.47419889,0.713541548,0.03981271,8,4,2,2,1,6,6,2,9,8,6,6,5,6,8,6,8,8,5,6
608157,608014,4,2,4,1,2,2,1,-1.769390969,1.206832561,1.428877625,0.434935254,1.919017549,1.398016549,0.243529294,2,10,5,5,2,8,6,2,7,4,7,8,10,6,8,8,8,4,4,5
608157,608014,4,2,4,1,2,2,1,0.358974705,1.139414495,-0.366698156,0.316900514,1.584544289,1.125176773,0.146625325,1,5,9,6,9,7,9,1,7,5,5,7,5,5,8,5,5,5,5,5
608157,608014,4,2,4,1,2,2,1,0.625670282,0.079683989,-1.414630014,0.083525653,1.991818316,1.429667671,0.577248837,1,5,5,2,1,10,8,1,7,8,6,9,5,10,4,9,9,9,4,6
608157,608014,4,2,4,1,2,2,1,0.520025437,0.140764019,0.176476317,-0.393119168,2.577109457,1.645504655,1.705270724,5,1,1,1,1,4,8,1,5,7,7,10,6,10,8,8,4,6,6,6
608157,608014,4,2,4,1,2,2,1,0.358974705,-0.609740134,-1.413991535,-1.264422634,2.057414766,1.671656867,0.277043557,5,4,5,5,1,8,10,1,10,6,5,6,5,2,5,5,8,1,1,2
608157,608014,4,2,4,1,-5,2,-5,0.586632873,0.902933545,0.967208148,1.254225766,1.317289722,1.144621058,-0.217626885,1,6,10,6,2,5,3,1,10,10,6,5,3,10,10,10,1,2,5,1
608157,608014,4,2,4,1,2,2,1,-0.048837045,0.542718473,0.100531241,0.49010177,2.084630384,1.237846407,1.001763982,2,7,4,3,4,10,7,2,8,8,7,1,7,6,5,10,10,6,4,6
608157,608014,4,2,4,1,2,2,1,0.625670282,0.448594651,1.432341305,-0.127549736,1.926026907,1.837960409,0.797939746,7,4,4,4,1,10,4,3,9,9,10,10,5,8,8,5,10,4,5,5
608157,608014,4,2,4,1,2,1,1,0.444643253,-0.583512968,-0.723170704,-0.223299822,2.080165047,1.684169633,0.519847897,2,5,6,4,1,8,10,1,9,9,7,7,5,9,6,9,9,4,5,5
608157,608014,4,2,4,1,2,2,1,0.074049724,0.214400842,0.999176875,-0.355432197,1.869841769,2.03550703,1.437024282,5,8,8,1,4,9,10,1,8,10,5,10,5,10,1,4,7,5,5,5
608091,608008,1,1,5,2,1,2,1,0.852455003,0.856493484,0.351611357,-0.434474255,-0.777921814,-0.694424626,-0.632125639,1,10,5,5,1,10,10,3,6,6,5,5,5,6,4,8,5,3,5,2
608091,608008,1,1,5,2,2,2,1,0.888799779,0.983177009,-2.180778361,1.12140596,-0.90797101,-1.275785828,-1.320884797,10,1,5,6,4,7,8,4,1,10,8,9,6,1,3,9,10,3,1,2
608091,608008,1,1,5,2,1,2,1,0.852455003,0.160303178,0.499435608,-0.11015358,-0.748306941,-0.212910547,-0.832204431,10,8,10,1,1,5,5,2,8,8,5,5,5,5,5,2,2,2,3,3
608091,608008,1,1,5,2,1,2,1,0.216039345,0.087368398,-0.080451276,-0.585271595,-0.589399174,-0.862908622,0.45584811,8,8,9,8,1,10,8,2,5,7,3,3,3,1,1,1,1,1,8,5
608091,608008,1,1,5,2,1,2,1,0.890546672,1.642979947,1.533891064,1.823719337,2.678990809,1.8985663,2.316658962,6,8,4,7,4,8,8,4,9,8,5,6,5,6,5,6,6,7,8,8
608091,608008,1,1,5,2,1,2,1,-1.275910671,0.830809776,0.742084249,0.28805089,1.336225356,1.365731128,1.143048711,8,9,5,3,2,10,9,2,4,9,10,10,10,5,5,6,6,5,7,5
608091,608008,1,1,5,2,1,2,1,-0.458467983,0.489782886,0.479466752,0.725725053,-0.798686578,0.481868882,-0.715992786,7,7,7,5,3,5,7,1,8,8,4,4,4,7,3,1,1,1,1,1
608091,608008,1,1,5,2,2,1,1,-0.458467983,0.103886664,0.246674883,-0.711105196,-0.376289146,0.398353029,-0.203223091,5,6,3,3,3,5,5,1,5,5,5,7,4,3,2,8,7,5,4,3
608091,608008,1,1,5,2,2,2,1,0.358974705,0.619522615,0.872314868,-0.126536235,0.605765221,0.505832497,1.006608759,6,8,8,5,5,9,9,1,9,9,7,7,3,5,4,5,5,5,10,5
608091,608008,1,1,5,2,1,2,1,0.359848152,0.689394935,-1.348909172,0.665081981,-0.865922768,-0.391047774,0.084231411,8,9,7,5,3,2,10,2,7,4,6,4,8,5,6,2,1,1,3,6
608091,608011,1,1,3,2,1,2,1,0.996263811,-0.542452155,0.253792265,0.127398139,-1.04604922,-1.370628971,-1.295527226,8,9,9,6,5,7,6,3,9,7,5,5,7,5,5,1,1,1,2,1
608091,608011,1,1,3,2,1,1,1,0.216039345,-0.054223912,0.41944407,-0.375781604,-0.987348268,-1.217905218,-1.198674901,2,10,1,1,1,10,10,4,10,10,5,6,6,1,10,1,1,1,1,1
608091,608011,1,1,3,2,1,2,1,-1.625582161,0.763958192,1.338576597,1.183768563,0.731629736,1.389732648,2.532381675,7,8,7,2,4,7,9,2,8,7,9,9,8,7,5,3,3,6,8,9
608091,608011,1,1,3,2,1,2,1,-1.769390969,-0.487388421,-0.208076065,-1.242972149,-0.860526467,-1.02407322,-0.993733482,5,6,5,7,5,8,6,2,8,7,6,4,4,7,3,2,2,1,1,2
608091,608011,1,1,3,2,1,2,1,1.30017761,0.291581421,-0.717281779,-1.524873346,-1.033430538,-1.384140792,-1.393908581,10,7,9,1,1,10,5,1,9,10,4,4,5,5,10,5,5,5,1,1
608091,608011,1,1,3,2,1,2,1,0.216039345,0.966466955,1.457568569,0.644932226,-0.911248538,-1.117606847,-1.105118496,5,9,3,3,1,6,6,2,10,9,7,5,9,5,7,1,1,1,1,1
608091,608011,1,1,3,2,1,2,1,-0.231683262,0.533586364,0.442322034,0.018245862,-0.552394477,-0.991907982,0.129666066,10,10,10,6,1,6,10,1,8,8,3,3,2,3,1,1,1,1,2,5
608091,608011,1,1,3,2,1,2,1,0.216039345,-0.181640406,0.869914226,-0.4542903,-0.870610083,-1.220809045,0.04112681,8,9,2,1,1,6,5,2,6,5,6,5,5,2,6,1,1,1,5,5
608091,608011,1,1,3,2,1,2,1,0.888799779,-0.288577356,1.302816892,-1.535795716,-0.977368743,-1.242385496,-1.406048389,10,1,1,1,1,10,10,2,10,10,10,10,1,1,9,2,1,1,1,1
608091,608011,1,1,3,2,1,2,1,0.441950619,0.001850322,-1.461191335,-1.388593613,-0.250486564,-0.596869457,-1.085314813,6,4,3,1,5,9,6,2,5,3,3,2,2,2,4,1,5,2,2,2
608091,608016,2,1,5,2,1,2,1,0.851581557,-0.585116667,0.220100143,-1.283176647,1.975409088,0.519504255,1.636946577,6,4,9,4,8,6,10,2,8,3,1,10,7,4,8,7,10,2,10,9
608091,608016,2,1,5,2,1,1,1,0.852455003,-0.472129311,-0.627389095,-0.29419254,-0.950126908,-1.314606359,-0.407326966,10,10,2,2,1,8,6,3,5,5,3,3,7,5,5,5,5,5,6,5
608091,608016,2,1,5,2,1,2,1,0.586632873,-0.845223789,-0.80929101,-0.581439587,-0.83476856,-0.146929022,0.020754357,10,10,10,10,1,10,7,3,8,9,5,5,5,6,5,5,4,5,5,5
608091,608016,2,1,5,2,1,2,1,0.035012315,-0.488642844,-0.2540197,-0.110011073,-0.912031117,-1.10852885,-0.447245897,9,9,5,1,1,5,5,2,9,9,5,5,5,5,5,1,1,1,2,5
608091,608016,2,1,5,2,1,2,1,0.852455003,-0.535001893,-0.619423228,-0.438569627,-0.890331061,-1.016938411,0.160781384,1,5,10,5,1,6,5,2,5,6,5,5,5,6,1,1,1,1,5,5
608091,608016,2,1,5,2,1,2,1,-0.400327722,1.34643905,0.984129247,0.927358004,-0.636072706,1.418744433,-0.532084639,7,8,1,9,1,3,10,3,6,6,6,7,6,10,9,2,3,5,7,1
608091,608016,2,1,5,2,1,2,1,0.585759427,1.000175019,0.044592125,0.943942359,-0.536756415,-1.076829717,-1.295456009,1,10,5,1,1,5,8,2,6,6,6,5,5,6,1,1,1,1,2,1
608091,608016,2,1,5,2,1,2,1,-0.2783144,-0.0119802,0.059000282,-0.479191355,-0.842545101,-0.559161166,-0.98016999,1,5,7,4,7,10,3,3,5,1,4,1,6,1,4,7,1,4,1,3
608091,608016,2,1,5,2,1,2,1,-1.359760031,0.395243512,1.010506064,0.451409419,0.633030951,-0.763902528,-0.989348277,10,9,10,1,1,1,3,1,9,5,10,4,5,9,6,2,4,4,5,1
608091,608016,2,1,5,2,1,1,1,1.223921978,1.065904125,1.008570918,-0.730658734,-1.04374612,-0.937007083,-0.915537651,6,5,6,7,8,10,7,2,5,5,8,8,7,1,1,1,1,1,4,1
608103,608006,5,3,3,1,1,2,1,-0.050656232,0.932816879,1.144165146,0.179875858,-0.607858247,-0.928537247,-0.916755938,5,8,4,2,5,9,8,1,9,10,9,9,5,6,2,2,2,2,2,2
608103,608006,5,3,3,1,1,2,1,-0.724290113,0.905469128,-1.123030372,-0.497666095,-0.089954507,-0.957549087,-1.006110964,5,8,2,8,6,8,2,3,8,3,8,8,2,2,2,2,2,2,2,2
608103,608006,5,3,3,1,1,2,1,-0.60227679,1.721498687,1.573864928,1.2740509,0.577273528,1.895970187,0.82857327,8,8,6,6,8,8,8,1,1,1,9,8,10,10,10,10,10,10,8,10
608103,608006,5,3,3,1,1,1,1,0.093152575,-1.013209226,-1.381726471,-1.091314332,0.736507339,0.448331203,0.387974196,3,5,6,5,5,5,5,1,6,6,4,5,3,5,3,5,4,5,5,5
608103,608006,5,3,3,1,1,2,1,-0.458467983,1.053116515,0.6788551,-0.254970949,1.478052984,1.180819446,0.884708744,9,8,2,2,3,8,4,1,8,9,7,7,2,3,6,7,6,7,7,7
608103,608006,5,3,3,1,1,1,1,-0.047963598,-0.128613003,-0.862998393,-1.146351467,-0.96789626,-0.730842982,-1.200778059,4,3,8,9,1,9,7,4,3,2,7,5,2,3,1,1,1,1,1,1
608103,608006,5,3,3,1,2,1,1,0.035012315,0.946816423,0.285177735,-0.157107627,0.783148601,0.942221733,0.715815846,1,3,1,2,2,7,6,2,6,8,8,8,2,6,4,7,7,7,7,9
608103,608006,5,3,3,1,1,2,1,1.487924922,0.974131755,-0.69253109,-0.199019818,2.251114442,0.853722854,0.922704287,9,8,7,8,5,5,5,1,7,5,5,5,6,4,5,5,6,5,5,5
608103,608006,5,3,3,1,1,2,1,0.767659903,1.042273447,0.257837398,0.086877546,-0.781439524,-1.188569988,-0.527342166,8,5,7,5,3,7,7,1,6,7,6,5,4,4,4,2,2,2,6,2
608103,608006,5,3,3,1,1,2,1,-0.148707348,1.018376973,-0.252086013,-0.205006108,-0.120711958,-0.609230509,-0.826941858,6,6,3,2,4,6,7,1,5,5,5,3,3,2,2,5,2,4,2,2
608103,608027,6,3,4,1,1,2,1,-0.133632146,0.372295824,0.149110047,-0.271660951,-0.972124476,-0.923240053,-1.136643209,7,9,8,5,5,9,9,1,9,9,9,7,7,7,5,2,2,2,2,1
608103,608027,6,3,4,1,1,2,1,-0.847176882,0.349513863,0.480943357,-0.377789537,-0.976237301,-0.893070479,0.195990726,1,9,5,5,1,9,8,2,6,8,6,2,5,1,8,1,1,1,10,2
608103,608027,6,3,4,1,2,2,1,-0.314659175,-0.729409902,0.535273721,1.542542709,-1.04604922,-1.370628971,-1.295527226,10,10,1,1,1,5,10,4,10,10,1,10,10,2,2,2,2,2,2,1
608103,608027,6,3,4,1,1,2,1,-1.095757088,1.648710965,-0.167904361,1.564696456,0.697355474,2.008016553,2.096670051,10,5,10,6,5,10,6,1,10,10,10,10,10,10,10,10,10,10,10,10
608103,608027,6,3,4,1,1,2,1,-0.314659175,-0.746377309,-0.312184494,-0.545276517,-1.119964584,-1.015332529,-0.511153248,1,10,1,1,1,1,1,4,5,5,5,5,5,9,1,1,1,1,10,1
608103,608027,6,3,4,1,2,2,1,-1.481773354,-0.653287899,-0.678240377,-0.619812289,0.367751437,1.215100454,-0.084750767,6,8,7,5,7,6,5,2,6,6,5,5,4,3,6,4,2,8,5,8
608103,608027,6,3,4,1,2,1,1,0.76947909,0.983911736,0.379434298,1.428022797,-0.877685983,-0.251004799,1.274694384,8,5,4,4,5,4,4,2,5,3,5,5,5,5,2,1,1,1,10,7
608103,608027,6,3,4,1,1,2,1,-0.458467983,-0.754270352,-0.830802859,-0.6588329,-0.7549242,-0.708313002,-0.85362924,6,3,8,4,10,10,6,2,5,4,9,7,2,3,1,1,1,1,1,1
608103,608027,6,3,4,1,1,2,1,-0.010745376,1.595816641,-1.451036506,-0.283343914,-1.062596067,-0.786380815,-1.126191521,10,10,1,1,10,10,10,2,1,1,1,10,10,10,10,1,1,10,1,1
608103,608027,6,3,4,1,2,2,1,-1.21777041,-0.173886405,1.16743711,0.091723625,0.388378884,-0.219341832,-0.22145583,8,10,1,5,1,2,1,2,10,8,8,8,8,5,1,5,5,5,6,6
608103,608036,2,1,5,2,1,1,1,0.074049724,0.881293365,0.479916352,1.181014682,0.031707509,0.102872401,-1.608773209,10,9,8,1,1,3,2,1,10,10,4,9,4,10,7,8,9,1,1,1
608103,608036,2,1,5,2,1,2,1,0.442824066,-0.043315139,-0.507983645,-1.189665135,0.649689993,0.408831887,0.772420135,5,5,5,5,5,6,5,1,5,5,5,5,5,5,5,5,5,5,7,5
608103,608036,2,1,5,2,1,2,1,-0.458467983,1.546261369,1.541870788,0.172966804,-0.837740691,0.253625118,0.353071643,2,6,5,5,1,2,4,1,4,4,4,8,4,2,9,6,5,2,5,6
608103,608036,2,1,5,2,1,2,1,-0.048837045,0.66088022,0.593940311,-0.104629674,0.664913729,0.331177764,-0.396675881,9,2,2,2,2,7,9,1,8,8,8,8,2,2,2,6,4,3,3,3
608103,608036,2,1,5,2,1,1,1,-1.502695392,0.421633965,1.417508633,-0.208042389,-1.026756394,0.263271239,-0.66309728,8,10,10,5,10,5,10,1,5,10,5,5,5,6,10,6,5,5,1,1
608103,608036,2,1,5,2,2,2,1,-0.047963598,1.125283603,0.413055128,0.091013736,0.381510545,0.55491368,-0.073903136,2,9,3,1,1,10,10,1,6,6,10,10,7,4,6,6,3,4,6,5
608103,608036,2,1,5,2,1,1,1,0.910595264,0.697044285,1.39296175,0.513228712,-1.036184585,-0.740720337,-0.178771365,8,6,9,2,1,8,5,4,9,9,7,8,3,1,1,1,1,1,7,1
608103,608036,2,1,5,2,1,2,1,0.035012315,0.216071322,1.24206072,-0.134667794,-0.158176948,0.579762111,-0.976367123,5,10,4,3,4,10,10,1,10,10,4,3,6,3,4,4,3,3,5,2
608103,608036,2,1,5,2,2,2,1,-0.724290113,0.201992119,-0.177920081,1.327808937,0.514035443,-1.259325352,1.358523784,8,5,1,1,6,10,10,2,10,3,10,10,10,1,1,1,1,1,1,10
608103,608036,2,1,5,2,2,1,1,-0.458467983,-0.969739022,-1.042117605,-0.587643872,-0.871136629,-1.22621623,0.983863457,1,10,3,1,1,5,10,2,10,1,10,1,10,5,8,1,7,5,8,10
608103,608036,2,1,5,2,1,2,1,0.359848152,-0.344401426,-0.560809204,0.714419597,-1.033430538,-1.384140792,-1.393908581,1,1,1,9,1,8,2,2,10,10,10,10,10,1,1,1,1,1,1,1
608103,608036,2,1,5,2,2,2,1,-0.581354752,-0.690162182,-1.957662427,-0.719924045,-0.409184041,-0.391688387,0.063395397,4,8,5,5,3,10,3,2,5,10,1,1,10,5,2,2,1,1,7,5
608103,608036,2,1,5,2,1,2,1,0.708646196,-0.990795445,-0.870141439,-0.712009975,-0.940271792,-0.99307697,-0.911728131,8,3,1,5,1,10,5,2,8,8,10,8,5,2,1,1,1,1,1,1
608103,608036,2,1,5,2,1,2,1,-0.087874454,0.02335142,0.12132069,0.385482726,0.044051001,-0.076541184,0.777423301,7,8,10,5,1,5,6,2,7,6,8,6,6,5,7,5,5,7,5,6
608103,608036,2,1,5,2,2,2,1,1.260266754,0.096950469,0.250722881,-0.217600208,-1.079494424,-0.882141217,-0.146868393,8,10,10,5,5,5,10,2,5,5,5,10,5,1,1,1,1,1,10,1
608103,608036,2,1,5,2,2,2,1,-0.314659175,0.668072019,0.385975268,0.912753109,-1.033430538,-1.384140792,-1.393908581,4,1,7,1,1,7,7,1,2,2,7,7,7,1,1,1,1,1,1,1
608103,608036,2,1,5,2,1,2,1,-0.314659175,-0.713771622,1.038477201,0.608297877,-1.033430538,-1.384140792,-1.393908581,1,10,10,5,1,10,1,2,10,1,1,1,9,1,1,1,1,1,1,1
608103,608036,2,1,5,2,1,1,1,-0.95194828,-0.770291174,-2.026188272,0.237876246,1.53518903,0.873984801,1.973667709,10,9,5,5,5,10,10,2,10,10,5,5,10,5,5,5,10,5,10,10
608103,608036,2,1,5,2,2,2,1,-0.191772406,-0.204884359,-0.745589365,1.590731822,-0.133551685,-0.58377837,-0.849967126,1,10,1,5,1,10,10,3,10,10,1,1,10,1,1,1,1,1,1,1
608103,608036,2,1,5,2,2,1,1,0.093152575,0.061378841,1.132360564,0.102895806,0.668858628,0.438273389,0.514701988,8,8,10,1,5,7,7,2,7,8,5,6,6,5,5,5,5,5,5,5
608103,608048,2,1,5,2,2,2,1,0.852455003,1.289827253,-1.63510815,-0.11456836,-1.160908531,-0.790491801,-0.975302836,5,1,1,1,1,1,1,2,1,10,1,10,1,9,5,1,1,1,1,1
608103,608048,2,1,5,2,2,2,1,0.852455003,1.755880517,-0.091461082,1.495516138,-0.613168162,-0.103127827,0.709053336,1,3,5,5,5,7,5,2,8,8,8,8,7,5,5,8,8,3,5,5
608103,608048,2,1,5,2,1,2,1,-0.458467983,1.793611322,1.621402736,0.948185166,-0.968460016,-1.282075616,-0.457807139,10,10,10,10,1,5,10,2,10,10,6,5,5,1,1,1,1,1,5,1
608103,608048,2,1,5,2,1,2,1,0.482734922,-1.732242244,-0.597124695,-0.781517783,-0.486380555,-1.050946069,0.131771085,5,10,10,8,1,5,10,2,10,10,5,1,6,1,1,1,1,1,1,1
608103,608048,2,1,5,2,1,2,1,-0.543263083,0.105864172,1.454444993,-1.380573055,-1.033430538,-1.384140792,-1.393908581,1,1,10,1,10,10,10,3,10,1,1,10,1,10,1,1,1,1,1,1
608103,608048,2,1,5,2,2,2,1,-0.050656232,1.86269602,1.615702932,2.127294118,-0.98212154,-1.362799508,-1.152763681,5,10,1,1,1,5,5,1,10,10,10,1,10,10,1,1,1,1,1,1
608103,608048,2,1,5,2,1,2,1,0.093152575,-0.602519925,-0.641264496,-1.527261864,-1.039245546,-1.002273501,-1.021113424,3,6,10,4,10,8,10,2,6,8,10,9,5,1,1,1,1,1,3,1
608103,608048,2,1,5,2,1,2,1,0.708646196,1.54086822,-0.227235048,1.242725846,-0.910614834,-0.939061278,-0.031180061,10,10,1,5,1,5,5,2,5,5,1,5,5,1,1,1,1,1,5,5
608103,608048,2,1,5,2,1,2,1,0.357155519,0.429821961,0.271256859,0.409117728,-1.007150334,-1.316928722,-0.797333393,8,10,1,10,1,10,10,2,4,7,3,1,7,1,1,1,1,1,4,1
608103,608048,2,1,5,2,1,2,1,-0.314659175,0.844288483,0.665735081,0.741583288,-1.06180441,-0.022445184,-0.946821274,10,2,1,5,1,8,8,3,8,8,8,10,8,3,2,1,1,1,2,1
608141,608054,2,1,5,2,1,2,1,0.074923171,1.16023719,1.459222062,1.358039945,-0.459103719,0.203344438,0.139284211,10,1,10,1,1,10,10,1,10,10,5,6,9,2,5,2,2,5,5,5
608141,608054,2,1,5,2,2,2,1,1.709808547,0.854493733,-0.697984555,-0.064540486,-1.006396452,-1.136938925,-1.396585436,1,1,1,1,1,5,5,2,8,5,5,5,5,1,1,1,1,1,1,1
608141,608054,2,1,5,2,2,2,1,-1.359760031,1.65880789,1.547239377,0.545721903,-0.261727873,0.383093031,-0.323375885,10,10,1,1,1,10,10,2,10,10,1,10,1,2,2,3,2,3,5,2
608141,608054,2,1,5,2,3,2,1,-0.420376314,0.5402387,-0.118526051,-0.800796592,1.581044638,-0.074162888,2.504453682,8,1,5,5,1,5,5,2,6,7,4,5,9,1,10,5,5,1,10,10
608141,608054,2,1,5,2,1,2,1,-1.769390969,0.053911609,-0.07841718,0.224756882,-1.077146742,-1.268293039,-1.001052377,9,10,2,1,1,6,10,1,9,2,9,9,10,1,1,1,1,1,5,1
608141,608054,2,1,5,2,2,2,1,-0.192645853,-0.387727592,-0.906332392,-0.138766802,-1.186950172,-0.428501365,-0.283630011,10,10,1,1,1,10,5,1,8,3,1,2,2,1,1,1,1,5,10,1
608141,608054,2,1,5,2,2,2,1,-1.542606247,0.759441005,-0.309288108,0.39497604,0.797973203,-0.644165303,-0.578111819,6,1,6,1,1,10,6,3,6,6,6,1,6,6,6,1,1,1,1,1
608141,608054,2,1,5,2,2,2,1,-0.458467983,0.170155241,-0.813300265,-0.006000386,1.149663546,1.478313225,0.695096767,4,5,5,3,5,4,8,1,4,5,5,4,6,6,6,4,7,5,6,5
608141,608054,2,1,5,2,2,2,1,-1.769390969,-0.634116954,-0.870599018,-1.124012411,-1.094453116,-0.042514693,0.057885587,10,5,9,10,1,5,9,1,5,10,5,9,5,1,1,1,1,5,10,1
608141,608054,2,1,5,2,2,2,1,-1.236873262,-0.22399041,-0.739874295,-1.075143982,-1.0531402,-0.309811331,0.063074971,10,1,1,5,5,5,5,3,8,9,5,1,5,1,1,1,1,1,10,1
608141,608058,2,1,5,2,2,2,1,-0.458467983,1.396645034,-0.218235623,1.413276263,-0.890708668,-1.355142676,-0.956708171,4,3,10,5,5,9,1,3,10,10,9,8,7,1,1,1,1,1,1,1
608141,608058,2,1,5,2,2,2,1,-1.481773354,1.493623743,1.068411039,0.189656319,0.54942452,0.682172087,0.224726535,10,10,1,6,1,7,5,2,6,6,6,7,8,3,9,10,10,4,8,9
608141,608058,2,1,5,2,2,2,1,-1.359760031,0.840624933,1.218641604,-1.307102613,-0.98212154,-1.362799508,-1.152763681,5,7,1,8,1,10,1,1,10,10,10,1,5,5,1,1,1,1,1,1
608141,608058,2,1,5,2,2,2,1,-0.543263083,0.471571359,-1.09037383,0.812992412,1.148634443,-0.162763328,-1.184674273,7,3,8,9,2,5,1,1,8,8,1,4,2,4,2,2,1,3,2,6
608141,608058,2,1,5,2,2,2,1,-1.769390969,0.870378023,0.713370054,-1.02661825,-0.832947485,-0.097701314,1.321108997,1,4,10,10,1,10,10,1,1,10,8,6,5,1,1,1,1,1,9,8
608141,608058,2,1,5,2,2,1,1,-1.21777041,-0.104442986,0.828846009,-1.540733036,-0.938282625,-1.364808715,-1.102441641,1,10,6,10,1,10,7,1,4,6,10,10,10,7,6,6,1,1,1,1
608141,608058,2,1,5,2,2,1,1,-1.769390969,1.270106552,1.447693407,2.221133606,-0.874000606,-0.928892938,0.101972899,10,10,10,1,1,10,10,2,10,10,10,10,10,1,1,1,1,1,5,5
608141,608058,2,1,5,2,2,2,1,-0.458467983,0.135307619,0.746602938,0.310956133,0.682674229,0.69616445,0.585667012,8,9,9,6,3,5,8,1,7,8,5,8,7,5,4,5,6,5,5,6
